 O2-cr --------  interval 0/1
 -3.5113E-25 -3.8077E-25 -3.9547E-25 -4.2251E-25 -4.6210E-25 -4.8427E-25
 -5.2192E-25 -5.3951E-25 -5.6352E-25 -6.1249E-25 -8.8584E-25 -9.0162E-25
 -9.8519E-25 -9.0120E-25 -9.0328E-25 -9.5675E-25 -8.7473E-25 -8.4743E-25
 -8.6962E-25 -7.7964E-25 -7.3603E-25 -7.2181E-25 -6.0537E-25 -5.0950E-25
 -4.8089E-25 -4.5166E-25 -4.2527E-25 -3.9812E-25 -3.7267E-25 -3.4899E-25
 -3.2381E-25 -3.0009E-25 -2.7827E-25 -2.5752E-25 -2.4022E-25 -2.2355E-25
 -2.1114E-25 -2.0039E-25 -1.9002E-25 -1.8102E-25 -1.7057E-25 -1.5776E-25
 -1.4370E-25 -1.2711E-25 -1.0929E-25 -9.2022E-26 -7.5309E-26 -6.1282E-26
 -4.8796E-26 -3.8529E-26 -2.8648E-26 -2.1035E-26 -1.5307E-26 -9.7148E-27
 -6.8988E-27 -4.0331E-27 -2.4293E-27 -7.4393E-28
  2.0076E-23  2.1401E-23  2.2060E-23  2.3280E-23  2.5074E-23  2.6082E-23
  2.7803E-23  2.8610E-23  2.9717E-23  3.1984E-23  4.4695E-23  4.5432E-23
  4.9351E-23  4.5395E-23  4.5494E-23  4.8034E-23  4.4121E-23  4.2814E-23
  4.3881E-23  3.9535E-23  3.7420E-23  3.6727E-23  3.1033E-23  2.6326E-23
  2.4916E-23  2.3469E-23  2.2157E-23  2.0803E-23  1.9527E-23  1.8336E-23
  1.7065E-23  1.5862E-23  1.4751E-23  1.3691E-23  1.2804E-23  1.1945E-23
  1.1304E-23  1.0746E-23  1.0205E-23  9.7349E-24  9.1860E-24  8.5110E-24
  7.7673E-24  6.8862E-24  5.9365E-24  5.0127E-24  4.1152E-24  3.3592E-24
  2.6836E-24  2.1262E-24  1.5877E-24  1.1712E-24  8.5675E-25  5.4860E-25
  3.9288E-25  2.3383E-25  1.4450E-25  5.0288E-26
 CFC_12
 -2.6390E-20 -2.8250E-20 -3.0113E-20 -3.1958E-20 -3.3785E-20 -3.5594E-20
 -3.7366E-20 -3.9113E-20 -4.0874E-20 -4.2564E-20 -4.5113E-20 -4.6736E-20
 -4.8562E-20 -4.9630E-20 -5.0787E-20 -5.1971E-20 -5.2240E-20 -5.2432E-20
